id	chr	strand	start	end	mean	sd	gene	EVENT	ss	group	source	c3ss_mean	c3ss_sd	c3ss	c3ss_length	direction	lc_gc_content	intron_length
RHOT2:chr16:671083:671115	chr16	+	671000	671083	182.333333333333	31.785741037977	RHOT2	HsaALTA0007176-2/3	671083	671000	Canonical	13.6666666666667	4.04145188432738	671115	32	downstream	68.8741721854305	83
RHPN1:chr8:143380065:143380062	chr8	+	143379985	143380065	39.3333333333333	18.4481254693623	RHPN1	HsaALTA1063651-1/2	143380065	143379985	Canonical	24.3333333333333	8.02080627701064	143380062	-3	upstream	67.5496688741722	80
RIC1:chr9:5713896:5710416	chr9	+	5690038	5713896	117.333333333333	152.400349955854	RIC1	HsaALTA1014193-2/2	5713896	5690038	Canonical	11.3333333333333	6.65832811847939	5710416	-3480	upstream	40.3973509933775	23858
RIC1:chr9:5720614:5720617	chr9	+	5720324	5720614	267.666666666667	103.27310072489	RIC1	HsaALTA0004560-2/2	5720614	5720324	Canonical	45	25.9807621135332	5720617	3	downstream	27.8145695364238	290
RIC1:chr9:5732388:5732391	chr9	+	5720750	5732388	264.75	212.98258927277	RIC1	HsaALTA1014195-2/2	5732388	5720750	Canonical	33	8.54400374531753	5732391	3	downstream	31.7880794701987	11638
RIC8A:chr11:214230:214288	chr11	+	213418	214230	206.333333333333	220.895148581101	RIC8A	HsaALTA1048607-2/3	214230	213418	Canonical	11.3333333333333	3.21455025366432	214288	58	downstream	62.9139072847682	812
RICTOR:chr5:38945724:38945610	chr5	-	38945724	38946468	32	14.7309198626562	RICTOR	HsaALTA0007185-2/2	38945724	38946468	Canonical	11	8.52447456836295	38945610	-114	downstream	34.4370860927152	744
RIMS3:chr1:40629372:40629369	chr1	-	40629372	40633069	933	360.599500831601	RIMS3	HsaALTA1019115-2/2	40629372	40633069	Canonical	14.6666666666667	2.08166599946613	40629369	-3	downstream	56.2913907284768	3697
RIMS3:chr1:40647842:40647762	chr1	-	40647842	40665394	122	233.506245455377	RIMS3	HsaALTA0007190-2/3	40647842	40665394	Canonical	31	27.7218325512582	40647762	-80	downstream	49.6688741721854	17552
RIOK1:chr6:7395053:7395021	chr6	+	7393303	7395053	205	44.226688774992	RIOK1	HsaALTA0007192-1/3	7395053	7393303	Canonical	12.6666666666667	7.23417813807024	7395021	-32	upstream	31.1258278145695	1750
RIOX2:chr3:97950015:97950012	chr3	-	97950015	97950786	152.333333333333	24.0277617212535	RIOX2	HsaALTA0005211-3/3	97950015	97950786	Canonical	83.6666666666667	24.3789526709687	97950012	-3	downstream	53.6423841059603	771
RNASEH2B:chr13:50943321:50943330	chr13	+	50934999	50943321	583.666666666667	645.649337230874	RNASEH2B	HsaALTA1027677-2/2	50943321	50934999	Canonical	34.3333333333333	16.5025250593154	50943330	9	downstream	24.5033112582781	8322
RNF10:chr12:120563347:120563332	chr12	+	120563070	120563347	398	91.1482309208467	RNF10	HsaALTA1063654-1/4	120563347	120563070	Canonical	55	10	120563332	-15	upstream	41.7218543046358	277
RNF111:chr15:59075954:59075957	chr15	+	59067083	59075954	210.333333333333	29.7040962382856	RNF111	HsaALTA1037803-2/2	59075954	59067083	Canonical	123	21.7944947177034	59075957	3	downstream	25.1655629139073	8871
RNF111:chr15:59084129:59084102	chr15	+	59081284	59084129	147.666666666667	27.6827262626594	RNF111	HsaALTA0007202-1/2	59084129	59081284	Canonical	34	6.557438524302	59084102	-27	upstream	15.8940397350993	2845
RNF111:chr15:59092537:59092513	chr15	+	59091154	59092537	100.333333333333	22.5018517756502	RNF111	HsaALTA0007203-2/5	59092537	59091154	Canonical	59.3333333333333	19.55334583475	59092513	-24	upstream	31.1258278145695	1383
RNF122:chr8:33549492:33549489	chr8	-	33549492	33551044	159	41.5812457725836	RNF122	HsaALTA1026167-2/2	33549492	33551044	Canonical	15.5	2.12132034355964	33549489	-3	downstream	44.3708609271523	1552
RNF126:chr19:648975:649052	chr19	-	648975	649679	388.333333333333	85.0490054811538	RNF126	HsaALTA1005204-2/5	648975	649679	Canonical	14	6.08276253029822	649052	77	upstream	73.5099337748344	704
RNF167:chr17:4940923:4940873	chr17	+	4940726	4940923	38	4.35889894354067	RNF167	HsaALTA1014895-1/2	4940923	4940726	Canonical	32.6666666666667	5.03322295684717	4940873	-50	upstream	60.9271523178808	197
RNF167:chr17:4943426:4943430	chr17	+	4943284	4943426	446.333333333333	22.5018517756502	RNF167	HsaALTA1014894-2/2	4943426	4943284	Canonical	14.3333333333333	1.15470053837925	4943430	4	downstream	53.6423841059603	142
RNF19B:chr1:32937259:32937309	chr1	-	32937259	32938397	37	5.56776436283002	RNF19B	HsaALTA0007224-1/2	32937259	32938397	Canonical	15.3333333333333	6.65832811847939	32937309	50	upstream	38.4105960264901	1138
RNF19B:chr1:32948363:32948366	chr1	-	32948363	32949569	50	7	RNF19B	HsaALTA0007223-1/2	32948363	32949569	Canonical	18	12.1655250605964	32948366	3	upstream	39.0728476821192	1206
RNF2:chr1:185091579:185091565	chr1	+	185087640	185091579	328.666666666667	74.197933484251	RNF2	HsaALTA1020724-1/2	185091579	185087640	Canonical	13.6666666666667	2.08166599946613	185091565	-14	upstream	31.7880794701987	3939
RNF216:chr7:5739352:5739621	chr7	-	5739352	5740973	80.5714285714286	98.3443900159996	RNF216	HsaALTA0007231-1/3	5739352	5740973	Canonical	45.3333333333333	7.50555349946513	5739621	269	upstream	49.6688741721854	1621
RNF216:chr7:5739352:5739625	chr7	-	5739352	5740973	80.5714285714286	98.3443900159996	RNF216	HsaALTA0007231-1/3	5739352	5740973	Canonical	14.3333333333333	4.16333199893227	5739625	273	upstream	50.3311258278146	1621
RNF216:chr7:5741644:5741815	chr7	-	5741644	5752846	128.571428571429	157.239580622328	RNF216	HsaALTA1001319-1/2	5741644	5752846	Canonical	87	57.28874234961	5741815	171	upstream	30.4635761589404	11202
RNF44:chr5:176531021:176530880	chr5	-	176531021	176531463	309.75	205.19320164177	RNF44	HsaALTA1033532-3/3	176531021	176531463	Canonical	39.6666666666667	6.50640709864771	176530880	-141	downstream	66.887417218543	442
RNF44:chr5:176531021:176531012	chr5	-	176531021	176531463	309.75	205.19320164177	RNF44	HsaALTA1033532-3/3	176531021	176531463	Canonical	69.3333333333333	18.7171935218219	176531012	-9	downstream	63.5761589403974	442
RNF44:chr5:176532129:176532132	chr5	-	176532129	176532366	235	81.0185164021164	RNF44	HsaALTA0007242-1/3	176532129	176532366	Canonical	26.6666666666667	6.11010092660779	176532132	3	upstream	70.8609271523179	237
RNF44:chr5:176532129:176532193	chr5	-	176532129	176532366	235	81.0185164021164	RNF44	HsaALTA0007242-1/3	176532129	176532366	Canonical	107	30.3150127824482	176532193	64	upstream	70.1986754966888	237
RNGTT:chr6:88941180:88941176	chr6	-	88941180	88963346	125.833333333333	135.697334781	RNGTT	HsaALTA1016418-2/2	88941180	88963346	Canonical	14	0	88941176	-4	downstream	33.7748344370861	22166
RNPC3:chr1:103543296:103543299	chr1	+	103541475	103543296	98.6666666666667	54.884727687521	RNPC3	HsaALTA0007252-2/2	103543296	103541475	Canonical	57.6666666666667	25.5799400572662	103543299	3	downstream	23.841059602649	1821
ROCK1:chr18:21020239:21020236	chr18	-	21020239	21023620	471	213.801309631162	ROCK1	HsaALTA1004829-2/2	21020239	21023620	Canonical	22	12.1243556529821	21020236	-3	downstream	17.8807947019868	3381
ROGDI:chr16:4797840:4797861	chr16	-	4797840	4797938	66.6666666666667	1.52752523165195	ROGDI	HsaALTA1004820-2/4	4797840	4797938	Canonical	13.3333333333333	2.3094010767585	4797861	21	upstream	69.5364238410596	98
RPL10:chrX:154400475:154400558	chrX	+	154399941	154400475	441	189.660222503297	RPL10	HsaALTA0007287-3/9	154400475	154399941	Canonical	19	9.89949493661167	154400558	83	downstream	54.3046357615894	534
RPL11:chr1:23692612:23692609	chr1	+	23691829	23692612	195.333333333333	51.9839718887787	RPL11	HsaALTA0007290-1/3	23692612	23691829	Canonical	26	28.3137187007759	23692609	-3	upstream	43.046357615894	783
RPL11:chr1:23693807:23693811	chr1	+	23692759	23693807	6659.66666666667	1762.35533685274	RPL11	HsaALTA0007291-4/4	23693807	23692759	Canonical	40.6666666666667	39.425034347903	23693811	4	downstream	44.3708609271523	1048
RPL11:chr1:23694660:23694631	chr1	+	23693913	23694660	5737.66666666667	1343.58934698565	RPL11	HsaALTA0007292-4/7	23694660	23693913	Canonical	27	NA	23694631	-29	upstream	47.0198675496689	747
RPL18A:chr19:17861398:17861425	chr19	+	17861307	17861398	233	NA	RPL18A	HsaALTA1013474-2/3	17861398	17861307	Canonical	223	129.1046087481	17861425	27	downstream	55.6291390728477	91
RPL19:chr17:39201213:39201222	chr17	+	39200349	39201213	920.090909090909	895.176681392613	RPL19	HsaALTA1014737-2/2	39201213	39200349	Canonical	788.5	273.650324319194	39201222	9	downstream	48.3443708609272	864
RPL22L1:chr3:170868134:170868201	chr3	-	170868134	170868298	95.6666666666667	48.1802172404124	RPL22L1	HsaALTA0007311-2/8	170868134	170868298	Canonical	30	16.6433169770932	170868201	67	upstream	29.1390728476821	164
RPL28:chr19:55386767:55387285	chr19	+	55386693	55386767	86	52.3259018078045	RPL28	HsaALTA1014705-2/2	55386767	55386693	Canonical	14.6666666666667	11.2398102000582	55387285	518	downstream	49.6688741721854	74
RPL30:chr8:98042775:98042718	chr8	-	98042775	98044943	1380.5	1794.14411349813	RPL30	HsaALTA0007324-2/2	98042775	98044943	Canonical	63.6666666666667	37.0045042303411	98042718	-57	downstream	35.0993377483444	2168
RPL7A:chr9:133350240:133350243	chr9	+	133350052	133350240	12679.6666666667	3468.83011018605	RPL7A	HsaALTA1034303-2/4	133350240	133350052	Canonical	96	131.521861300698	133350243	3	downstream	45.6953642384106	188
RPL8:chr8:144791914:144791872	chr8	-	144791914	144791992	14342	2762.89865901737	RPL8	HsaALTA1039266-2/3	144791914	144791992	Canonical	609	135.723984615837	144791872	-42	downstream	74.1721854304636	78
RPLP0:chr12:120200831:120200891	chr12	-	120200831	120201083	281.333333333333	64.6554973171913	RPLP0	HsaALTA0007347-1/5	120200831	120201083	Canonical	24	6.557438524302	120200891	60	upstream	66.887417218543	252
RPN2:chr20:37207273:37207279	chr20	+	37204901	37207273	1357	110.013635518512	RPN2	HsaALTA0007357-2/2	37207273	37204901	Canonical	17	NA	37207279	6	downstream	49.0066225165563	2372
RPN2:chr20:37223878:37223883	chr20	+	37213865	37223878	1313.66666666667	49.8029450267083	RPN2	HsaALTA1019701-2/2	37223878	37213865	Canonical	26	NA	37223883	5	downstream	37.0860927152318	10013
RPN2:chr20:37228550:37228574	chr20	+	37225802	37228550	1154	7.81024967590665	RPN2	HsaALTA1063695-2/2	37228550	37225802	Canonical	36	NA	37228574	24	downstream	45.0331125827815	2748
RPS13:chr11:17077477:17077473	chr11	-	17077477	17077619	1604	395.53381650625	RPS13	HsaALTA0007362-3/4	17077477	17077619	Canonical	58	21.9317121994613	17077473	-4	downstream	67.5496688741722	142
RPS15:chr19:1438807:1438811	chr19	+	1438428	1438807	638	292.86037628877	RPS15	HsaALTA1018080-2/2	1438807	1438428	Canonical	69	96.1665222413705	1438811	4	downstream	75.4966887417219	379
RPS16:chr19:39433569:39433545	chr19	-	39433569	39433665	3574.33333333333	990.941135150486	RPS16	HsaALTA0007369-3/4	39433569	39433665	Canonical	168	NA	39433545	-24	downstream	56.2913907284768	96
RPS16:chr19:39433569:39433558	chr19	-	39433569	39433665	3574.33333333333	990.941135150486	RPS16	HsaALTA0007369-3/4	39433569	39433665	Canonical	56.3333333333333	32.0052079095471	39433558	-11	downstream	56.953642384106	96
RPS20:chr8:56074159:56074150	chr8	-	56074159	56074381	2134.5	2468.03223236651	RPS20	HsaALTA0007374-2/2	56074159	56074381	Canonical	39.3333333333333	30.6648550189518	56074150	-9	downstream	50.9933774834437	222
RPS6:chr9:19378802:19378864	chr9	-	19378802	19379487	556.8	449.850753028157	RPS6	HsaALTA1028414-3/6	19378802	19379487	Canonical	541	NA	19378864	62	upstream	40.3973509933775	685
RPS6KA3:chrX:20172871:20172868	chrX	-	20172871	20175164	182.333333333333	35.5293306063221	RPS6KA3	HsaALTA0007394-2/3	20172871	20175164	Canonical	40.6666666666667	15.3731367434669	20172868	-3	downstream	28.476821192053	2293
RPS6KA3:chrX:20176498:20176492	chrX	-	20176498	20176996	218.333333333333	39.3996615890712	RPS6KA3	HsaALTA1048345-2/3	20176498	20176996	Canonical	12.3333333333333	4.93288286231625	20176492	-6	downstream	31.7880794701987	498
RPS6KA4:chr11:64368468:64368489	chr11	+	64368260	64368468	106	49.386232899463	RPS6KA4	HsaALTA0007396-3/3	64368468	64368260	Canonical	20.3333333333333	12.6622799421484	64368489	21	downstream	69.5364238410596	208
RPS6KB2:chr11:67432353:67432356	chr11	+	67431515	67432353	13.6666666666667	8.14452781524708	RPS6KB2	HsaALTA0007398-2/2	67432353	67431515	Canonical	12.3333333333333	8.08290376865476	67432356	3	downstream	52.9801324503311	838
RPS7:chr2:3575601:3575592	chr2	+	3575350	3575601	509	647.709811566878	RPS7	HsaALTA0007399-1/2	3575601	3575350	Canonical	249	159.456577161307	3575592	-9	upstream	72.8476821192053	251
RPUSD1:chr16:787744:787645	chr16	-	787744	788256	86.25	57.1802704902078	RPUSD1	HsaALTA0007403-2/3	787744	788256	Canonical	19.3333333333333	3.51188458428425	787645	-99	downstream	66.2251655629139	512
RRN3:chr16:15063283:15063252	chr16	-	15063283	15065219	244.666666666667	43.6844747402705	RRN3	HsaALTA1007784-3/3	15063283	15065219	Canonical	18	24.0416305603426	15063252	-31	downstream	33.7748344370861	1936
RRP36:chr6:43026037:43026041	chr6	+	43025329	43026037	286.333333333333	33.6501609703926	RRP36	HsaALTA1021906-2/2	43026037	43025329	Canonical	14.5	9.19238815542512	43026041	4	downstream	43.7086092715232	708
RRP36:chr6:43027178:43027130	chr6	+	43026141	43027178	242.333333333333	42.0039680665212	RRP36	HsaALTA1021907-2/4	43027178	43026141	Canonical	10.3333333333333	6.65832811847939	43027130	-48	upstream	44.3708609271523	1037
RRP7A:chr22:42516136:42516094	chr22	-	42516136	42518005	304.333333333333	26.5769323537035	RRP7A	HsaALTA0007416-3/4	42516136	42518005	Canonical	12	0	42516094	-42	downstream	67.5496688741722	1869
RRP7A:chr22:42516136:42516296	chr22	-	42516136	42518005	304.333333333333	26.5769323537035	RRP7A	HsaALTA0007416-3/4	42516136	42518005	Canonical	11	NA	42516296	160	upstream	50.9933774834437	1869
RRP8:chr11:6602215:6602264	chr11	-	6602215	6603404	126	43.139309220246	RRP8	HsaALTA1025195-3/5	6602215	6603404	Canonical	47	17.3493515728975	6602264	49	upstream	50.9933774834437	1189
RSL1D1:chr16:11841820:11841817	chr16	-	11841820	11841907	1986.33333333333	61.6468436607531	RSL1D1	HsaALTA0007418-2/3	11841820	11841907	Canonical	73.3333333333333	6.11010092660779	11841817	-3	downstream	33.7748344370861	87
RSL1D1:chr16:11850418:11850413	chr16	-	11850418	11851408	725.8	565.070968994161	RSL1D1	HsaALTA1045787-2/2	11850418	11851408	Canonical	12	NA	11850413	-5	downstream	34.4370860927152	990
RSRC1:chr3:158123866:158123872	chr3	+	158122298	158123866	545.333333333333	99.142994373447	RSRC1	HsaALTA1047446-2/2	158123866	158122298	Canonical	11.5	10.6066017177982	158123872	6	downstream	28.476821192053	1568
RSRC2:chr12:122508450:122508447	chr12	-	122508450	122511109	220	77.5048385586345	RSRC2	HsaALTA0007422-2/2	122508450	122511109	Canonical	212.333333333333	86.373221158721	122508447	-3	downstream	31.7880794701987	2659
RTTN:chr18:70169067:70168973	chr18	-	70169067	70176675	153	35.0428309358705	RTTN	HsaALTA1048003-3/3	70169067	70176675	Canonical	15.6666666666667	2.51661147842358	70168973	-94	downstream	28.476821192053	7608
RUVBL1:chr3:128087808:128087844	chr3	-	128087808	128097300	134.333333333333	144.40867933288	RUVBL1	HsaALTA0007442-2/3	128087808	128097300	Canonical	27.5	0.707106781186548	128087844	36	upstream	49.0066225165563	9492
RUVBL1:chr3:128100744:128100738	chr3	-	128100744	128101559	422.666666666667	83.392645559026	RUVBL1	HsaALTA1047859-2/2	128100744	128101559	Canonical	14	NA	128100738	-6	downstream	50.9933774834437	815
RUVBL2:chr19:49010488:49010590	chr19	+	49010066	49010488	596.333333333333	105.699258906264	RUVBL2	HsaALTA1050308-3/3	49010488	49010066	Canonical	11	NA	49010590	102	downstream	63.5761589403974	422
RXRB:chr6:33195454:33195466	chr6	-	33195454	33195570	87.6666666666667	25.1661147842358	RXRB	HsaALTA0007450-1/2	33195454	33195570	Canonical	46	11.2694276695846	33195466	12	upstream	59.6026490066225	116
RYK:chr3:134191983:134191974	chr3	-	134191983	134195082	32	9.8488578017961	RYK	HsaALTA0007451-2/2	134191983	134195082	Canonical	29.6666666666667	11.9303534454489	134191974	-9	downstream	39.0728476821192	3099
S100A1:chr1:153631698:153631512	chr1	+	153630662	153631698	125	49.152822909778	S100A1	HsaALTA0007452-1/2	153631698	153630662	Canonical	10.3333333333333	3.05505046330389	153631512	-186	upstream	34.4370860927152	1036
S100PBP:chr1:32827993:32827996	chr1	+	32826930	32827993	119.333333333333	33.1260219968129	S100PBP	HsaALTA0007464-2/2	32827993	32826930	Canonical	53.3333333333333	13.0128141972954	32827996	3	downstream	33.7748344370861	1063
SAAL1:chr11:18083731:18083728	chr11	-	18083731	18086866	68.3333333333333	9.07377172587747	SAAL1	HsaALTA1043023-4/4	18083731	18086866	Canonical	20	15.3839743456191	18083728	-3	downstream	34.4370860927152	3135
SACM1L:chr3:45735235:45735246	chr3	+	45732151	45735235	285.666666666667	46.0579345317757	SACM1L	HsaALTA0007467-2/3	45735235	45732151	Canonical	10.3333333333333	1.52752523165195	45735246	11	downstream	31.1258278145695	3084
SAFB:chr19:5661521:5661518	chr19	+	5657347	5661521	429	77.3110600108419	SAFB	HsaALTA1039050-3/9	5661521	5657347	Canonical	282	83.4505841801003	5661518	-3	upstream	60.2649006622517	4174
SAFB:chr19:5667347:5667353	chr19	+	5667164	5667347	41.6666666666667	10.2143689640297	SAFB	HsaALTA0007470-2/2	5667347	5667164	Canonical	20.3333333333333	5.13160143944688	5667353	6	downstream	56.953642384106	183
SAP130:chr2:127986962:127986959	chr2	-	127986962	127989564	329.666666666667	34.9904748943671	SAP130	HsaALTA0007475-2/2	127986962	127989564	Canonical	33	3.60555127546399	127986959	-3	downstream	38.4105960264901	2602
SAP130:chr2:128000454:128000451	chr2	-	128000454	128010269	344.666666666667	33.501243758006	SAP130	HsaALTA1028016-2/2	128000454	128010269	Canonical	63.6666666666667	8.02080627701064	128000451	-3	downstream	37.0860927152318	9815
SART1:chr11:65967679:65967685	chr11	+	65967586	65967679	373.333333333333	94.3203760241303	SART1	HsaALTA1047740-4/5	65967679	65967586	Canonical	15	NA	65967685	6	downstream	66.887417218543	93
SART3:chr12:108544478:108544532	chr12	-	108544478	108545139	420.333333333333	26.7644042215278	SART3	HsaALTA1006217-1/2	108544478	108545139	Canonical	83.3333333333333	12.4230967690561	108544532	54	upstream	46.3576158940397	661
SASS6:chr1:100125942:100126764	chr1	-	100125942	100132750	52.4285714285714	66.7404353768067	SASS6	HsaALTA1037582-2/2	100125942	100132750	Canonical	13.3333333333333	7.02376916856849	100126764	822	upstream	24.5033112582781	6808
SBF1:chr22:50447453:50447422	chr22	-	50447453	50447522	458.666666666667	77.3584729252933	SBF1	HsaALTA1010170-2/2	50447453	50447522	Canonical	11.5	10.6066017177982	50447422	-31	downstream	63.5761589403974	69
SBF1:chr22:50448650:50448647	chr22	-	50448650	50454512	599	95.2680429105164	SBF1	HsaALTA1010168-2/2	50448650	50454512	Canonical	33	NA	50448647	-3	downstream	49.0066225165563	5862
SBF1:chr22:50460712:50460685	chr22	-	50460712	50461159	428.5	310.734077092724	SBF1	HsaALTA1010161-3/3	50460712	50461159	Canonical	20	NA	50460685	-27	downstream	62.2516556291391	447
SBF1:chr22:50462119:50462107	chr22	-	50462119	50462205	624.333333333333	131.720664033148	SBF1	HsaALTA1010156-2/3	50462119	50462205	Canonical	17	NA	50462107	-12	downstream	69.5364238410596	86
SBF1:chr22:50462473:50462470	chr22	-	50462473	50462559	676.333333333333	213.97273969675	SBF1	HsaALTA1010155-6/6	50462473	50462559	Canonical	20.3333333333333	7.09459888459759	50462470	-3	downstream	73.5099337748344	86
SBF1:chr22:50462717:50462682	chr22	-	50462717	50462870	789.666666666667	216.724094953315	SBF1	HsaALTA1010154-3/3	50462717	50462870	Canonical	18.5	3.53553390593274	50462682	-35	downstream	66.2251655629139	153
SBF1:chr22:50467448:50467443	chr22	-	50467448	50467532	222.285714285714	267.07721373273	SBF1	HsaALTA1010147-3/3	50467448	50467532	Canonical	37.5	16.9016764454496	50467443	-5	downstream	65.5629139072848	84
SBF1:chr22:50467690:50467611	chr22	-	50467690	50467786	466	49.4873721266345	SBF1	HsaALTA0007500-3/4	50467690	50467786	Canonical	20	4	50467611	-79	downstream	66.2251655629139	96
SBF1:chr22:50467690:50467693	chr22	-	50467690	50467786	466	49.4873721266345	SBF1	HsaALTA0007500-3/4	50467690	50467786	Canonical	116	24.9799919935936	50467693	3	upstream	66.2251655629139	96
SBNO1:chr12:123336491:123336488	chr12	-	123336491	123340988	521.333333333333	98.5410236060765	SBNO1	HsaALTA1030155-2/2	123336491	123340988	Canonical	24.3333333333333	4.16333199893227	123336488	-3	downstream	47.682119205298	4497
SBNO1:chr12:123345567:123345564	chr12	-	123345567	123348029	163.166666666667	167.379110604241	SBNO1	HsaALTA0007504-3/5	123345567	123348029	Canonical	20	NA	123345564	-3	downstream	32.4503311258278	2462
SBNO1:chr12:123345567:123345570	chr12	-	123345567	123348029	163.166666666667	167.379110604241	SBNO1	HsaALTA0007504-3/5	123345567	123348029	Canonical	149.4	134.105555440481	123345570	3	upstream	31.7880794701987	2462
SBNO1:chr12:123348133:123348129	chr12	-	123348133	123350310	372.75	253.371104640341	SBNO1	HsaALTA1030166-2/2	123348133	123350310	Canonical	31	NA	123348129	-4	downstream	29.1390728476821	2177
SBNO2:chr19:1123639:1123633	chr19	-	1123639	1123942	297.666666666667	24.0069434400411	SBNO2	HsaALTA1004240-2/3	1123639	1123942	Canonical	11	10.1488915650922	1123633	-6	downstream	72.1854304635762	303
SCAF1:chr19:49646526:49646549	chr19	+	49646202	49646526	208.8	191.103898442706	SCAF1	HsaALTA0007508-2/4	49646526	49646202	Canonical	10.3333333333333	11.8462370959446	49646549	23	downstream	54.3046357615894	324
SCAF4:chr21:31685240:31685174	chr21	-	31685240	31685398	42.3333333333333	7.50555349946513	SCAF4	HsaALTA0007713-2/2	31685240	31685398	Canonical	11.3333333333333	6.11010092660779	31685174	-66	downstream	33.112582781457	158
SCAF8:chr6:154803544:154803547	chr6	+	154802147	154803544	275.666666666667	71.0093890505568	SCAF8	HsaALTA1056647-2/2	154803544	154802147	Canonical	42	7	154803547	3	downstream	27.8145695364238	1397
SCAMP3:chr1:155258954:155258912	chr1	-	155258954	155260330	366	147.176764470483	SCAMP3	HsaALTA0007510-4/4	155258954	155260330	Canonical	18.6666666666667	6.02771377334171	155258912	-42	downstream	43.7086092715232	1376
SCAP:chr3:47417823:47417826	chr3	-	47417823	47418134	106.25	77.6031571522706	SCAP	HsaALTA0007512-3/4	47417823	47418134	Canonical	14.3333333333333	7.76745346515403	47417826	3	upstream	75.4966887417219	311
SCMH1:chr1:41113526:41113553	chr1	-	41113526	41116922	357	106.164965972773	SCMH1	HsaALTA1001225-1/2	41113526	41116922	Canonical	18.3333333333333	6.50640709864771	41113553	27	upstream	26.4900662251656	3396
SCMH1:chr1:41160898:41160895	chr1	-	41160898	41161364	393.333333333333	17.6729548557487	SCMH1	HsaALTA1001222-2/2	41160898	41161364	Canonical	11	3	41160895	-3	downstream	34.4370860927152	466
SCMH1:chr1:41161432:41162979	chr1	-	41161432	41186121	92	115.977009215907	SCMH1	HsaALTA0007519-2/2	41161432	41186121	Canonical	12	2.64575131106459	41162979	1547	upstream	58.9403973509934	24689
SCO1:chr17:10695831:10695834	chr17	-	10695831	10697235	172.5	116.860315476783	SCO1	HsaALTA1025739-1/2	10695831	10697235	Canonical	14.25	9.53502316025854	10695834	3	upstream	31.7880794701987	1404
SCPEP1:chr17:56998385:56998374	chr17	+	56997055	56998385	114.666666666667	29.9555225848813	SCPEP1	HsaALTA0007527-1/2	56998385	56997055	Canonical	13	NA	56998374	-11	upstream	49.0066225165563	1330
SCYL1:chr11:65525574:65525554	chr11	+	65525264	65525574	258.666666666667	24.9466096560902	SCYL1	HsaALTA1031524-2/4	65525574	65525264	Canonical	27.3333333333333	12.5033328890074	65525554	-20	upstream	69.5364238410596	310
SCYL1:chr11:65525574:65525581	chr11	+	65525264	65525574	258.666666666667	24.9466096560902	SCYL1	HsaALTA1031524-2/4	65525574	65525264	Canonical	22	NA	65525581	7	downstream	70.1986754966888	310
SCYL1:chr11:65537809:65537812	chr11	+	65537128	65537809	123.333333333333	17.0977581376429	SCYL1	HsaALTA1031529-2/2	65537809	65537128	Canonical	12	5.56776436283002	65537812	3	downstream	58.2781456953642	681
SDAD1:chr4:75981470:75981545	chr4	-	75981470	75981933	275.666666666667	92.7218061371398	SDAD1	HsaALTA0007538-2/5	75981470	75981933	Canonical	52.6666666666667	7.76745346515403	75981545	75	upstream	33.112582781457	463
SDCBP:chr8:58575900:58575903	chr8	+	58572314	58575900	111	35.5949434611154	SDCBP	HsaALTA0007541-2/2	58575900	58572314	Canonical	39.3333333333333	6.80685928555405	58575903	3	downstream	31.7880794701987	3586
SDE2:chr1:225991363:225991355	chr1	-	225991363	225992398	313.333333333333	143.001165496416	SDE2	HsaALTA1032467-2/2	225991363	225992398	Canonical	13	NA	225991355	-8	downstream	30.4635761589404	1035
SDF4:chr1:1217688:1217804	chr1	-	1217688	1218458	194.666666666667	48.5832618638697	SDF4	HsaALTA0007546-1/3	1217688	1218458	Canonical	10.6666666666667	7.37111479583199	1217804	116	upstream	65.5629139072848	770
SDR39U1:chr14:24440492:24440408	chr14	-	24440492	24440783	403	95.168272023821	SDR39U1	HsaALTA1010474-2/3	24440492	24440783	Canonical	18.3333333333333	6.65832811847939	24440408	-84	downstream	66.887417218543	291
SEC13:chr3:10301374:10301147	chr3	-	10301374	10304026	366.333333333333	39.3996615890712	SEC13	HsaALTA0007555-4/4	10301374	10304026	Canonical	46	13.228756555323	10301147	-227	downstream	60.2649006622517	2652
SEC16A:chr9:136446949:136447015	chr9	-	136446949	136447227	267.333333333333	12.5830573921179	SEC16A	HsaALTA0007561-1/5	136446949	136447227	Canonical	57.3333333333333	11.5036226178249	136447015	66	upstream	47.0198675496689	278
SEC16A:chr9:136447364:136447361	chr9	-	136447364	136447569	364	16.7032930884901	SEC16A	HsaALTA1034390-2/2	136447364	136447569	Canonical	11.3333333333333	6.11010092660779	136447361	-3	downstream	60.9271523178808	205
SEC16A:chr9:136466462:136466384	chr9	-	136466462	136466957	301.333333333333	76.5593451730965	SEC16A	HsaALTA1034381-2/4	136466462	136466957	Canonical	13	3	136466384	-78	downstream	62.2516556291391	495
SEC23IP:chr10:119933005:119933008	chr10	+	119932318	119933005	201.333333333333	37.4477413649119	SEC23IP	HsaALTA1014417-2/4	119933005	119932318	Canonical	23.6666666666667	4.16333199893227	119933008	3	downstream	41.7218543046358	687
SEC24B:chr4:109506328:109506331	chr4	+	109494856	109506328	106.25	72.0063654593583	SEC24B	HsaALTA0007573-2/2	109506328	109494856	Canonical	37.8	34.4122071364218	109506331	3	downstream	26.4900662251656	11472
SEC24D:chr4:118815155:118815158	chr4	-	118815155	118815451	299.333333333333	33.5310801098523	SEC24D	HsaALTA0007576-1/2	118815155	118815451	Canonical	12.6666666666667	7.09459888459759	118815158	3	upstream	34.4370860927152	296
